,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
516,507,Кресло руководителя,41013706000006.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
517,508,Кресло руководителя,41013706000007.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
518,509,Кресло руководителя,41013706000009.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
519,510,Кресло руководителя,41013706000010.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
520,511,Кресло руководителя,41013706000011.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
521,512,Кресло руководителя,41013706000012.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
522,513,Кресло руководителя,41013706000013.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
523,514,Кресло руководителя,41013706000014.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
524,515,Кресло руководителя,41013706000015.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
525,516,Кресло руководителя,41013706000016.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
526,517,Кресло руководителя,41013706000018.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
527,518,Кресло руководителя,41013706000020.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
528,519,Кресло руководителя,41013706000021.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
529,520,Кресло руководителя,41013706000022.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
530,521,Кресло руководителя,41013706000023.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
531,522,Кресло руководителя,41013706000024.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
532,523,Кресло руководителя,41013706000025.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
533,524,Кресло руководителя,41013706000027.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
534,525,Кресло руководителя,41013706000028.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
535,526,Кресло руководителя,41013706000029.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
536,527,Комплект оборудования для монтажа видеодомофонной связи,41013604000119.0,330.28.99.3,4.0,100% при вводе в эксплуатацию,18.05.2018,Введено в эксплуатацию,84.0,1.19,100,10129.0,1.0,10129.0,0.0
537,528,Станция рабочая на два рабочих места (друг напротив друга) с экраном,41013606001671.0,330.31.01.12,6.0,100% при вводе в эксплуатацию,15.10.2018,Введено в эксплуатацию,180.0,0.556,100,14653.25,1.0,14653.25,0.0
538,529,Станция рабочая на два рабочих места (друг напротив друга) с экраном,41013606001673.0,330.31.01.12,6.0,100% при вводе в эксплуатацию,15.10.2018,Введено в эксплуатацию,180.0,0.556,100,14653.25,1.0,14653.25,0.0
539,530,Станция рабочая на два рабочих места (друг напротив друга) с экраном,41013606001685.0,330.31.01.12,6.0,100% при вводе в эксплуатацию,15.10.2018,Введено в эксплуатацию,180.0,0.556,100,14653.25,1.0,14653.25,0.0
540,531,Станция рабочая на два рабочих места (друг напротив друга) с экраном,41013606001699.0,330.31.01.12,6.0,100% при вводе в эксплуатацию,15.10.2018,Введено в эксплуатацию,180.0,0.556,100,14653.25,1.0,14653.25,0.0
541,532,IP-камера Dahua DH-IPC-HDBW91325RP-SL тип 2,21013604000003.0,320.26.30.13,4.0,100% при вводе в эксплуатацию,19.11.2018,Введено в эксплуатацию,84.0,1.19,100,90471.19,1.0,90471.19,0.0
542,533,IP-камера Dahua DH-IPC-HDBW91325RP-SL тип 2,21013604000017.0,320.26.30.13,4.0,100% при вводе в эксплуатацию,19.11.2018,Введено в эксплуатацию,84.0,1.19,100,48120.99,1.0,48120.99,0.0
543,534,"Кресло для отдыха Алекто, цвет бежевый",21013606000023.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,14.12.2018,Введено в эксплуатацию,180.0,0.556,100,10584.0,1.0,10584.0,0.0
544,535,"Кресло для отдыха Алекто, цвет черный",21013606000027.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,14.12.2018,Введено в эксплуатацию,180.0,0.556,100,10584.0,1.0,10584.0,0.0
545,536,Сейф VALBERG FRS-51 KL+KL,4101360800002.0,330.25.99.21.110,8.0,100% при вводе в эксплуатацию,02.09.2015,Введено в эксплуатацию,300.0,0.333,100,13200.0,1.0,13200.0,0.0
546,537,Сушилка для рук Electrolux EHDA-2500,4101360300023.0,16 2930221,3.0,100% при вводе в эксплуатацию,07.04.2016,Введено в эксплуатацию,60.0,1.667,100,10950.0,1.0,10950.0,0.0
547,538,Кресло руководителя,41013606000460.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
548,539,Кресло руководителя,41013606000462.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
549,540,Кресло руководителя,41013606000463.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
550,541,Кресло руководителя,41013606000464.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
551,542,Кресло руководителя,41013606000465.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
552,543,Кресло руководителя,41013606000466.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
553,544,Кресло руководителя,41013606000467.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
554,545,Кресло руководителя,41013606000468.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
555,546,Кресло руководителя,41013606000469.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
556,547,Кресло руководителя,41013606000470.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
557,548,Кресло руководителя,41013606000472.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
558,549,Кресло руководителя,41013606000473.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
559,550,Кресло руководителя,41013606000474.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
560,551,Кресло руководителя,41013606000475.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
561,552,Кресло руководителя,41013606000476.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
562,553,Кресло руководителя,41013606000477.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
563,554,Кресло руководителя,41013606000478.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
564,555,Кресло руководителя,41013606000479.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
565,556,Кресло руководителя,41013606000480.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
566,557,Кресло руководителя,41013606000481.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
567,558,Кресло руководителя,41013606000482.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
568,559,Кресло руководителя,41013606000484.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
569,560,Кресло руководителя,41013606000485.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
570,561,Кресло руководителя,41013606000486.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
571,562,Кресло руководителя,41013606000487.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
572,563,Кресло руководителя,41013606000488.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
573,564,Кресло руководителя,41013606000490.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
574,565,Кресло руководителя,41013606000492.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
575,566,Кресло руководителя,41013606000493.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
576,567,Кресло руководителя,41013606000494.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
577,568,Кресло руководителя,41013606000495.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
578,569,Кресло руководителя,41013606000496.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
579,570,Кресло руководителя,41013606000498.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
580,571,Кресло руководителя,41013606000499.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
581,572,Кресло руководителя,41013606000500.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
582,573,Кресло руководителя,41013606000502.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
583,574,Кресло руководителя,41013606000503.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
584,575,Кресло руководителя,41013606000504.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
585,576,Кресло руководителя,41013606000505.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
586,577,Кресло руководителя,41013606000506.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
587,578,Кресло руководителя,41013606000507.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
588,579,Кресло руководителя,41013606000508.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
589,580,Кресло руководителя,41013606000509.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
590,581,Кресло руководителя,41013606000510.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
591,582,Кресло руководителя,41013606000511.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
592,583,Кресло руководителя,41013606000512.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
593,584,Кресло руководителя,41013606000513.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
594,585,Кресло руководителя,41013606000514.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
595,586,Кресло руководителя,41013606000515.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
596,587,Кресло руководителя,41013606000516.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
597,588,Кресло руководителя,41013606000517.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
598,589,Кресло руководителя,41013606000518.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
599,590,Кресло руководителя,41013606000519.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
600,591,Кресло руководителя,41013606000520.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
601,592,Кресло руководителя,41013606000521.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
602,593,Кресло руководителя,41013606000522.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
603,594,Кресло руководителя,41013606000523.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
604,595,Кресло руководителя,41013606000524.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
605,596,Кресло руководителя,41013606000525.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
606,597,Кресло руководителя,41013606000526.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
607,598,Кресло руководителя,41013606000527.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
608,599,Кресло руководителя,41013606000528.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
609,600,Кресло руководителя,41013606000529.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
610,601,Кресло руководителя,41013606000530.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
611,602,Кресло руководителя,41013606000531.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
612,603,Кресло руководителя,41013606000532.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
613,604,Кресло руководителя,41013606000533.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
614,605,Кресло руководителя,41013606000534.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
615,606,Кресло руководителя,41013606000535.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
616,607,Кресло руководителя,41013606000536.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
617,608,Кресло руководителя,41013606000630.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
618,609,Кресло руководителя,41013606000631.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
619,610,Кресло руководителя,41013606000632.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
620,611,Кресло руководителя,41013606000633.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
621,612,Кресло руководителя,41013606000634.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
622,613,Кресло руководителя,41013606000635.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
623,614,Кресло руководителя,41013606000636.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
624,615,Кресло руководителя,41013606000637.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
625,616,Кресло руководителя,41013606000638.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
626,617,Кресло руководителя,41013606000639.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
627,618,Кресло руководителя,41013606000640.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
628,619,Кресло руководителя,41013606000642.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
629,620,Кресло руководителя,41013606000643.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
630,621,Кресло руководителя,41013606000644.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
631,622,Кресло руководителя,41013606000645.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
632,623,Кресло руководителя,41013606000646.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
633,624,Кресло руководителя,41013606000647.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
634,625,Кресло руководителя,41013606000648.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
635,626,Кресло руководителя,41013606000649.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
636,627,Кресло руководителя,41013606000650.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
637,628,Кресло руководителя,41013606000651.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
638,629,Кресло руководителя,41013606000652.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
639,630,Кресло руководителя,41013606000653.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
640,631,Кресло руководителя,41013606000654.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
641,632,Кресло руководителя,41013606000655.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
642,633,Кресло руководителя,41013606000656.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
643,634,Кресло руководителя,41013606000657.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
644,635,Кресло руководителя,41013606000658.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
645,636,Кресло руководителя,41013606000659.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
646,637,Кресло руководителя,41013606000660.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
647,638,Кресло руководителя,41013606000661.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
648,639,Кресло руководителя,41013606000662.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
649,640,Кресло руководителя,41013606000663.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
650,641,Кресло руководителя,41013606000664.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
651,642,Кресло руководителя,41013606000665.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
652,643,Кресло руководителя,41013606000666.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
653,644,Кресло руководителя,41013606000667.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
654,645,Кресло руководителя,41013606000668.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
655,646,Кресло руководителя,41013606000669.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
656,647,Кресло руководителя,41013606000670.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
657,648,Кресло руководителя,41013606000671.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
658,649,Кресло руководителя,41013606000672.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
659,650,Кресло руководителя,41013606000673.0,330.31.01.1,6.0,100% при вводе в эксплуатацию,10.11.2017,Введено в эксплуатацию,180.0,0.556,100,4356.66,1.0,4356.66,0.0
