,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
1767,1 758,"Кресло офисное, тип 1",11013606003144,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1768,1 759,"Кресло офисное, тип 1",11013606003145,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1769,1 760,"Кресло офисное, тип 1",11013606003146,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1770,1 761,"Кресло офисное, тип 1",11013606003147,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1771,1 762,"Кресло офисное, тип 1",11013606003148,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1772,1 763,"Кресло офисное, тип 1",11013606003149,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,6966.0,1.0,0.0,6966.0
1773,1 764,"Диван двухместный, экокожа, черный",11013606003058,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,7900.05,1.0,0.0,7900.05
1774,1 765,"Диван двухместный, экокожа, черный",11013606003059,330.31.09.11,6.0,,01.10.2020,Введено в эксплуатацию,,-,-,7900.05,1.0,0.0,7900.05
1775,1 766,Корзина для бумаги 12л,11013606004612,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1776,1 767,Корзина для бумаги 12л,11013606004613,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1777,1 768,Корзина для бумаги 12л,11013606004614,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1778,1 769,Корзина для бумаги 12л,11013606004615,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1779,1 770,Корзина для бумаги 12л,11013606004616,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1780,1 771,Корзина для бумаги 12л,11013606004617,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1781,1 772,Корзина для бумаги 12л,11013606004618,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1782,1 773,Корзина для бумаги 12л,11013606004619,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1783,1 774,Корзина для бумаги 12л,11013606004620,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1784,1 775,Корзина для бумаги 12л,11013606004621,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1785,1 776,Корзина для бумаги 12л,11013606004622,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1786,1 777,Корзина для бумаги 12л,11013606004623,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1787,1 778,Корзина для бумаги 12л,11013606004624,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1788,1 779,Корзина для бумаги 12л,11013606004625,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1789,1 780,Корзина для бумаги 12л,11013606004626,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1790,1 781,Корзина для бумаги 12л,11013606004627,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1791,1 782,Корзина для бумаги 12л,11013606004628,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1792,1 783,Корзина для бумаги 12л,11013606004629,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1793,1 784,Корзина для бумаги 12л,11013606004630,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1794,1 785,Корзина для бумаги 12л,11013606004631,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1795,1 786,Корзина для бумаги 12л,11013606004632,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1796,1 787,Корзина для бумаги 12л,11013606004633,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1797,1 788,Корзина для бумаги 12л,11013606004634,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1798,1 789,Корзина для бумаги 12л,11013606004635,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1799,1 790,Корзина для бумаги 12л,11013606004636,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1800,1 791,Корзина для бумаги 12л,11013606004637,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1801,1 792,Корзина для бумаги 12л,11013606004638,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1802,1 793,Корзина для бумаги 12л,11013606004639,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1803,1 794,Корзина для бумаги 12л,11013606004640,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1804,1 795,Корзина для бумаги 12л,11013606004641,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1805,1 796,Корзина для бумаги 12л,11013606004642,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1806,1 797,Корзина для бумаги 12л,11013606004643,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1807,1 798,Корзина для бумаги 12л,11013606004644,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1808,1 799,Корзина для бумаги 12л,11013606004645,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1809,1 800,Корзина для бумаги 12л,11013606004646,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1810,1 801,Корзина для бумаги 12л,11013606004647,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1811,1 802,Корзина для бумаги 12л,11013606004648,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1812,1 803,Корзина для бумаги 12л,11013606004649,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1813,1 804,Корзина для бумаги 12л,11013606004650,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1814,1 805,Корзина для бумаги 12л,11013606004651,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1815,1 806,Корзина для бумаги 12л,11013606004652,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1816,1 807,Корзина для бумаги 12л,11013606004653,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1817,1 808,Корзина для бумаги 12л,11013606004654,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1818,1 809,Корзина для бумаги 12л,11013606004655,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1819,1 810,Корзина для бумаги 12л,11013606004656,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1820,1 811,Корзина для бумаги 12л,11013606004657,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,95.5,1.0,0.0,95.5
1821,1 812,"Кресло рабочее BK-8PL-20, черная сетка",11013606004678,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1822,1 813,"Кресло рабочее BK-8PL-20, черная сетка",11013606004679,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1823,1 814,"Кресло рабочее BK-8PL-20, черная сетка",11013606004680,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1824,1 815,"Кресло рабочее BK-8PL-20, черная сетка",11013606004681,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1825,1 816,"Кресло рабочее BK-8PL-20, черная сетка",11013606004682,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1826,1 817,"Кресло рабочее BK-8PL-20, черная сетка",11013606004683,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1827,1 818,"Кресло рабочее BK-8PL-20, черная сетка",11013606004684,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1828,1 819,"Кресло рабочее BK-8PL-20, черная сетка",11013606004685,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1829,1 820,"Кресло рабочее BK-8PL-20, черная сетка",11013606004686,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1830,1 821,"Кресло рабочее BK-8PL-20, черная сетка",11013606004687,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1831,1 822,"Кресло рабочее BK-8PL-20, черная сетка",11013606004688,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1832,1 823,"Кресло рабочее BK-8PL-20, черная сетка",11013606004689,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1833,1 824,"Кресло рабочее BK-8PL-20, черная сетка",11013606004690,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1834,1 825,"Кресло рабочее BK-8PL-20, черная сетка",11013606004691,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1835,1 826,"Кресло рабочее BK-8PL-20, черная сетка",11013606004692,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1836,1 827,"Кресло рабочее BK-8PL-20, черная сетка",11013606004693,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1837,1 828,"Кресло рабочее BK-8PL-20, черная сетка",11013606004694,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1838,1 829,"Кресло рабочее BK-8PL-20, черная сетка",11013606004695,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1839,1 830,"Кресло рабочее BK-8PL-20, черная сетка",11013606004696,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1840,1 831,"Кресло рабочее BK-8PL-20, черная сетка",11013606004697,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1841,1 832,"Кресло рабочее BK-8PL-20, черная сетка",11013606004698,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1842,1 833,"Кресло рабочее BK-8PL-20, черная сетка",11013606004699,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1843,1 834,"Кресло рабочее BK-8PL-20, черная сетка",11013606004700,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1844,1 835,"Кресло рабочее BK-8PL-20, черная сетка",11013606004701,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1845,1 836,"Кресло рабочее BK-8PL-20, черная сетка",11013606004702,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1846,1 837,"Кресло рабочее BK-8PL-20, черная сетка",11013606004703,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1847,1 838,"Кресло рабочее BK-8PL-20, черная сетка",11013606004704,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1848,1 839,"Кресло рабочее BK-8PL-20, черная сетка",11013606004705,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1849,1 840,"Кресло рабочее BK-8PL-20, черная сетка",11013606004706,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1850,1 841,"Кресло рабочее BK-8PL-20, черная сетка",11013606004707,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1851,1 842,"Кресло рабочее BK-8PL-20, черная сетка",11013606004708,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1852,1 843,"Кресло рабочее BK-8PL-20, черная сетка",11013606004709,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1853,1 844,"Кресло рабочее BK-8PL-20, черная сетка",11013606004710,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1854,1 845,"Кресло рабочее BK-8PL-20, черная сетка",11013606004711,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1855,1 846,"Кресло рабочее BK-8PL-20, черная сетка",11013606004712,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1856,1 847,"Кресло рабочее BK-8PL-20, черная сетка",11013606004713,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1857,1 848,"Кресло рабочее BK-8PL-20, черная сетка",11013606004714,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1858,1 849,"Кресло рабочее BK-8PL-20, черная сетка",11013606004715,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1859,1 850,"Кресло рабочее BK-8PL-20, черная сетка",11013606004716,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1860,1 851,"Кресло рабочее BK-8PL-20, черная сетка",11013606004717,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1861,1 852,"Кресло рабочее BK-8PL-20, черная сетка",11013606004718,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1862,1 853,"Кресло рабочее BK-8PL-20, черная сетка",11013606004719,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1863,1 854,"Кресло рабочее BK-8PL-20, черная сетка",11013606004720,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1864,1 855,"Кресло рабочее BK-8PL-20, черная сетка",11013606004721,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1865,1 856,"Кресло рабочее BK-8PL-20, черная сетка",11013606004722,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1866,1 857,"Кресло рабочее BK-8PL-20, черная сетка",11013606004723,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1867,1 858,"Кресло рабочее BK-8PL-20, черная сетка",11013606004724,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1868,1 859,"Кресло рабочее BK-8PL-20, черная сетка",11013606004725,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1869,1 860,"Кресло рабочее BK-8PL-20, черная сетка",11013606004726,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1870,1 861,"Кресло рабочее BK-8PL-20, черная сетка",11013606004727,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1871,1 862,"Кресло рабочее BK-8PL-20, черная сетка",11013606004728,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1872,1 863,"Кресло рабочее BK-8PL-20, черная сетка",11013606004729,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1873,1 864,"Кресло рабочее BK-8PL-20, черная сетка",11013606004730,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1874,1 865,"Кресло рабочее BK-8PL-20, черная сетка",11013606004731,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1875,1 866,"Кресло рабочее BK-8PL-20, черная сетка",11013606004732,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1876,1 867,"Кресло рабочее BK-8PL-20, черная сетка",11013606004733,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1877,1 868,"Кресло рабочее BK-8PL-20, черная сетка",11013606004734,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1878,1 869,"Кресло рабочее BK-8PL-20, черная сетка",11013606004735,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1879,1 870,"Кресло рабочее BK-8PL-20, черная сетка",11013606004736,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1880,1 871,"Кресло рабочее BK-8PL-20, черная сетка",11013606004737,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1881,1 872,"Кресло рабочее BK-8PL-20, черная сетка",11013606004738,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1882,1 873,"Кресло рабочее BK-8PL-20, черная сетка",11013606004739,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1883,1 874,"Кресло рабочее BK-8PL-20, черная сетка",11013606004740,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1884,1 875,"Кресло рабочее BK-8PL-20, черная сетка",11013606004741,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1885,1 876,"Кресло рабочее BK-8PL-20, черная сетка",11013606004742,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1886,1 877,"Кресло рабочее BK-8PL-20, черная сетка",11013606004743,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1887,1 878,"Кресло рабочее BK-8PL-20, черная сетка",11013606004744,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1888,1 879,"Кресло рабочее BK-8PL-20, черная сетка",11013606004745,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1889,1 880,"Кресло рабочее BK-8PL-20, черная сетка",11013606004746,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1890,1 881,"Кресло рабочее BK-8PL-20, черная сетка",11013606004747,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1891,1 882,"Кресло рабочее BK-8PL-20, черная сетка",11013606004748,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1892,1 883,"Кресло рабочее BK-8PL-20, черная сетка",11013606004749,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1893,1 884,"Кресло рабочее BK-8PL-20, черная сетка",11013606004750,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1894,1 885,"Кресло рабочее BK-8PL-20, черная сетка",11013606004751,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1895,1 886,"Кресло рабочее BK-8PL-20, черная сетка",11013606004752,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1896,1 887,"Кресло рабочее BK-8PL-20, черная сетка",11013606004753,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1897,1 888,"Кресло рабочее BK-8PL-20, черная сетка",11013606004754,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1898,1 889,"Кресло рабочее BK-8PL-20, черная сетка",11013606004755,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1899,1 890,"Кресло рабочее BK-8PL-20, черная сетка",11013606004756,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1900,1 891,"Кресло рабочее BK-8PL-20, черная сетка",11013606004757,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1901,1 892,"Кресло рабочее BK-8PL-20, черная сетка",11013606004758,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1902,1 893,"Кресло рабочее BK-8PL-20, черная сетка",11013606004759,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1903,1 894,"Кресло рабочее BK-8PL-20, черная сетка",11013606004760,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1904,1 895,"Кресло рабочее BK-8PL-20, черная сетка",11013606004761,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1905,1 896,"Кресло рабочее BK-8PL-20, черная сетка",11013606004762,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1906,1 897,"Кресло рабочее BK-8PL-20, черная сетка",11013606004763,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1907,1 898,"Кресло рабочее BK-8PL-20, черная сетка",11013606004764,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1908,1 899,"Кресло рабочее BK-8PL-20, черная сетка",11013606004765,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1909,1 900,"Кресло рабочее BK-8PL-20, черная сетка",11013606004766,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1910,1 901,"Кресло рабочее BK-8PL-20, черная сетка",11013606004767,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1911,1 902,"Кресло рабочее BK-8PL-20, черная сетка",11013606004768,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1912,1 903,"Кресло рабочее BK-8PL-20, черная сетка",11013606004769,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1913,1 904,"Кресло рабочее BK-8PL-20, черная сетка",11013606004770,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1914,1 905,"Кресло рабочее BK-8PL-20, черная сетка",11013606004771,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1915,1 906,"Кресло рабочее BK-8PL-20, черная сетка",11013606004772,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1916,1 907,"Кресло рабочее BK-8PL-20, черная сетка",11013606004773,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1917,1 908,"Кресло рабочее BK-8PL-20, черная сетка",11013606004774,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1918,1 909,"Кресло рабочее BK-8PL-20, черная сетка",11013606004775,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1919,1 910,"Кресло рабочее BK-8PL-20, черная сетка",11013606004776,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1920,1 911,"Кресло рабочее BK-8PL-20, черная сетка",11013606004777,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1921,1 912,"Кресло рабочее BK-8PL-20, черная сетка",11013606004778,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1922,1 913,"Кресло рабочее BK-8PL-20, черная сетка",11013606004779,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1923,1 914,"Кресло рабочее BK-8PL-20, черная сетка",11013606004780,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
1924,1 915,"Кресло рабочее BK-8PL-20, черная сетка",11013606004781,330.31.01.1,6.0,,17.06.2022,Введено в эксплуатацию,,-,-,6161.23,1.0,0.0,6161.23
